Country or Territory,ISO 3 code,"Cancer deaths attributable to alcohol
Proportion (%) of cancer deaths caused by alcohol drinking in men ages 15 years or older, 2016","Smoking prevalence male
Prevalence (%) of daily smoking for men","Smoking prevalence female
Prevalence (%) of daily smoking for women","Cancers attributable to infections
Proportion of cancers attributable to infections (%), by country","Obesity prevalence male
International variation in the prevalence of obesity, 2016","Obesity prevalence female
International variation in the prevalence of obesity, 2016","Melanoma skin cancer incidence
Age-standardized rate (world) per 100,000, both sexes, 2018","Breastfeeding at 12 months
Percent (%) of children who receive any breast milk at 12 months of age","Average births per woman 2010-2015","Outdoor air pollution
Average annual population-weighted concentrations of PM2.5 (particulate matter of 2.5 μm diameter or less), measured in μg/m3, 2017","Indoor air pollution
Proportion (%) of population using solid fuels in 2017","Cancer rank as leading cause of death among 30-69
2016","Lung cancer incidence rates, male
Age-standardized rate (world) per 100,000, all ages, 2018","Lung cancer incidence rates, female
Age-standardized rate (world) per 100,000, all ages, 2018","Breast most frequently diagnosed cancer in women
Countries where breast cancer is the most frequently diagnosed cancer in women, 2018","Human Development Index (HDI) levels
2017","Cancer rank as leading cause of death among <70
2016","Indigenous peoples
As percent of total population","Most common cancer cases worldwide, females
2018","Most common cancer deaths worldwide, females
2018","Most common cancer cases worldwide, males
2018","Most common cancer deaths worldwide, males
2018","High-quality survival data
Availability of high-quality cancer data for survival statistics, 2008–2014","Cancer survivors
Estimated number of cancer survivors diagnosed within the past five years per 100,000 population, both sexes, 2018","Years lived with disability due to cancer
Both sexes, all ages, 2017","Cervical cancer screening, visual inspection with acetic acid
As of June 2017","Parties to the Framework Convention on Tobacco Control
As of mid-2019","Tobacco packaging restrictions
Use of graphic warning labels and plain packaging","Hepatitis B virus vaccination
Hepatitis B vaccination coverage (% of one-year-olds who have received three doses of hepatitis B vaccine), 2017","Human papillomavirus vaccination
Countries that have introduced the HPV vaccine by June 2019 (including partial introduction)","Cervical cancer screening, HPV DNA testing
2017","Radiotherapy availability
Number of radiotherapy machines per 1,000 cancer patients","Untreated deaths in pain
2016","Population-based cancer registries
Availability of population-based cancer registry (PBCR) data, 2019","Mortality registration quality
Quality of mortality registration worldwide, 2007–2016","Cost of smoking-attributable diseases (US$ billions)
Economic cost of smoking-attributable diseases annually (healthcare spending and productivity losses)*","Cervical cancer incidence rates
Age-standardized rate (world) per 100,000, 2018","HIV prevalence (%)
Both sexes, 2017","UICC organizations
A global network of cancer organizations","Global Relay For Life
2017",State,Total.Rate,Total.Number,Total.Population,Rates.Age.< 18,Rates.Age.18-45,Rates.Age.45-64,Rates.Age.> 64,Rates.Age and Sex.Female.< 18,Rates.Age and Sex.Male.< 18,Rates.Age and Sex.Female.18 - 45,Rates.Age and Sex.Male.18 - 45,Rates.Age and Sex.Female.45 - 64,Rates.Age and Sex.Male.45 - 64,Rates.Age and Sex.Female.> 64,Rates.Age and Sex.Male.> 64,Rates.Race.White,Rates.Race.White non-Hispanic,Rates.Race.Black,Rates.Race.Asian,Rates.Race.Indigenous,Rates.Race and Sex.Female.White,Rates.Race and Sex.Female.White non-Hispanic,Rates.Race and Sex.Female.Black,Rates.Race and Sex.Female.Black non-Hispanic,Rates.Race and Sex.Female.Asian,Rates.Race and Sex.Female.Indigenous,Rates.Race and Sex.Male.White,Rates.Race and Sex.Male.White non-Hispanic,Rates.Race and Sex.Male.Black,Rates.Race and Sex.Male.Black non-Hispanic,Rates.Race and Sex.Male.Asian,Rates.Race and Sex.Male.Indigenous,Rates.Race.Hispanic,Rates.Race and Sex.Female.Hispanic,Rates.Race and Sex.Male.Hispanic,Types.Breast.Total,Types.Breast.Age.18 - 44,Types.Breast.Age.45 - 64,Types.Breast.Age.> 64,Types.Breast.Race.White,Types.Breast.Race.White non-Hispanic ,Types.Breast.Race.Black,Types.Breast.Race.Black non-Hispanic,Types.Breast.Race.Asian,Types.Breast.Race.Indigenous,Types.Breast.Race.Hispanic,Types.Colorectal.Total,Types.Colorectal.Age and Sex.Female.18 - 44,Types.Colorectal.Age and Sex.Male.18 - 44,Types.Colorectal.Age and Sex.Female.45 - 64,Types.Colorectal.Age and Sex.Male.45 - 64,Types.Colorectal.Age and Sex.Female.> 64,Types.Colorectal.Age and Sex.Male.> 64,Types.Colorectal.Race.White,Types.Colorectal.Race.White non-Hispanic,Types.Colorectal.Race.Black,Types.Colorectal.Race.Black non-Hispanic,Types.Colorectal.Race.Asian,Types.Colorectal.Race.Indigenous,Types.Colorectal.Race.Hispanic,Types.Lung.Total,Types.Lung.Age and Sex.Female.18 - 44,Types.Lung.Age and Sex.Male.18 - 44,Types.Lung.Age and Sex.Female.45 - 64,Types.Lung.Age and Sex.Male.45 - 64,Types.Lung.Age and Sex.Female.> 64,Types.Lung.Age and Sex.Male.> 64,Types.Lung.Race.White,Types.Lung.Race.White non-Hispanic,Types.Lung.Race.Black,Types.Lung.Race.Black non-Hispanic,Types.Lung.Race.Asian,Types.Lung.Race.Indigenous,Types.Lung.Race.Hispanic,Country or Territory2,ISO 3 code3,"Cancer deaths attributable to alcohol
Proportion (%) of cancer deaths caused by alcohol drinking in men ages 15 years or older, 20164","Smoking prevalence male
Prevalence (%) of daily smoking for men5","Smoking prevalence female
Prevalence (%) of daily smoking for women6","Cancers attributable to infections
Proportion of cancers attributable to infections (%), by country7","Obesity prevalence male
International variation in the prevalence of obesity, 20168","Obesity prevalence female
International variation in the prevalence of obesity, 20169","Melanoma skin cancer incidence
Age-standardized rate (world) per 100,000, both sexes, 201810","Breastfeeding at 12 months
Percent (%) of children who receive any breast milk at 12 months of age11","Average births per woman
2010-201512","Outdoor air pollution
Average annual population-weighted concentrations of PM2.5 (particulate matter of 2.5 μm diameter or less), measured in μg/m3, 201713","Indoor air pollution
Proportion (%) of population using solid fuels in 201714","Cancer rank as leading cause of death among 30-69
201615","Lung cancer incidence rates, male
Age-standardized rate (world) per 100,000, all ages, 201816","Lung cancer incidence rates, female
Age-standardized rate (world) per 100,000, all ages, 201817","Breast most frequently diagnosed cancer in women
Countries where breast cancer is the most frequently diagnosed cancer in women, 201818","Human Development Index (HDI) levels
201719","Cancer rank as leading cause of death among <70
201620","Indigenous peoples
As percent of total population21","Most common cancer cases worldwide, females
201822","Most common cancer deaths worldwide, females
201823","Most common cancer cases worldwide, males
201824","Most common cancer deaths worldwide, males
201825","High-quality survival data
Availability of high-quality cancer data for survival statistics, 2008–201426","Cancer survivors
Estimated number of cancer survivors diagnosed within the past five years per 100,000 population, both sexes, 201827","Years lived with disability due to cancer
Both sexes, all ages, 201728","Cervical cancer screening, visual inspection with acetic acid
As of June 201729","Parties to the Framework Convention on Tobacco Control
As of mid-201930","Tobacco packaging restrictions
Use of graphic warning labels and plain packaging31","Hepatitis B virus vaccination
Hepatitis B vaccination coverage (% of one-year-olds who have received three doses of hepatitis B vaccine), 201732","Human papillomavirus vaccination
Countries that have introduced the HPV vaccine by June 2019 (including partial introduction)33","Cervical cancer screening, HPV DNA testing
201734","Radiotherapy availability
Number of radiotherapy machines per 1,000 cancer patients35","Untreated deaths in pain
201636","Population-based cancer registries
Availability of population-based cancer registry (PBCR) data, 201937","Mortality registration quality
Quality of mortality registration worldwide, 2007–201638","Cost of smoking-attributable diseases (US$ billions)
Economic cost of smoking-attributable diseases annually (healthcare spending and productivity losses)*39","Cervical cancer incidence rates
Age-standardized rate (world) per 100,000, 201840","HIV prevalence (%)
Both sexes, 201741","UICC organizations
A global network of cancer organizations42","Global Relay For Life
201743"
Iran (Islamic Republic of),IRN,0.7,18.7,0.5,12.6,19.3,32.2,0.64,88.8,1.7,39,0.52,2nd,12.5,5.5,Breast,High,2nd,No data,Breast,Breast,Stomach,Stomach,Regional high quality data,314.2,49994.1,No program,FCTC party,Graphic warning labels,99,Not introduced,None,1.11,0,High quality PBCR,Low,Data not featured,2.2,0.1,4,Non-participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iran (Islamic Republic of),IRN,0.7,18.7,0.5,12.6,19.3,32.2,0.64,88.8,1.7,39,0.52,2nd,12.5,5.5,Breast,High,2nd,No data,Breast,Breast,Stomach,Stomach,Regional high quality data,314.2,49994.1,No program,FCTC party,Graphic warning labels,99,Not introduced,None,1.11,0,High quality PBCR,Low,Data not featured,2.2,0.1,4,Non-participant
Iraq,IRQ,0.7,23.8,3,9.3,23.4,37,0.4,57.9,4.6,62,0.39,3rd-4th,17.4,5,Breast,Medium,3rd-4th,No data,Breast,Breast,Lung,Lung,No data,219.1,8984.8,No program,FCTC party,Graphic warning labels,63,Not introduced,None,0.71,11619.2,PBCR,Low,Data not featured,1.9,No data,1,Non-participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iraq,IRQ,0.7,23.8,3,9.3,23.4,37,0.4,57.9,4.6,62,0.39,3rd-4th,17.4,5,Breast,Medium,3rd-4th,No data,Breast,Breast,Lung,Lung,No data,219.1,8984.8,No program,FCTC party,Graphic warning labels,63,Not introduced,None,0.71,11619.2,PBCR,Low,Data not featured,1.9,No data,1,Non-participant
Ireland,IRL,8.4,19.9,17.3,5.1,25.1,25.5,16.3,2,2,8.2,0.62,1st,38.8,29.2,Breast,Very high,1st,No data,Breast,Lung,Prostate,Lung,National high quality data,1240.5,11667.5,No program,FCTC party,Graphic warning labels,95,Introduced,None,1.26,0,High quality PBCR,High,Data not featured,11,0.2,4,Global Relay For Life Participant,South Dakota,196.2,11212,5714307,2.3,12.4,175.7,1007.1,0,3.2,13,11.9,162.8,188.3,860.7,1195,163.3,163.8,77.4,149,226.5,139.7,140,0,0,130.3,200.5,195.9,196.7,102.2,108,0,273.7,84.5,84.8,85.8,27,2.6,32.1,109.6,21.1,21.2,0,0,0,18,0,19.6,0,0,13.9,20.2,95.6,110.4,15.9,15.9,0,0,0,25.7,0,52.4,0,0,39.8,56.4,206.2,361.2,43.9,44.2,0,0,0,70.3,0,Ireland,IRL,8.4,19.9,17.3,5.1,25.1,25.5,16.3,2,2,8.2,0.62,1st,38.8,29.2,Breast,Very high,1st,No data,Breast,Lung,Prostate,Lung,National high quality data,1240.5,11667.5,No program,FCTC party,Graphic warning labels,95,Introduced,None,1.26,0,High quality PBCR,High,Data not featured,11,0.2,4,Global Relay For Life Participant
Israel,ISR,4.2,23.4,13,6,25.9,26.2,8.3,No data,3,21,0.59,1st,27.8,15.2,Breast,Very high,1st,No data,Breast,Breast,Prostate,Lung,National high quality data,706.4,11292.9,No program,FCTC party,No graphic warning labels,97,Introduced,None,1.16,0,High quality PBCR,High,Data not featured,4.8,No data,3,Global Relay For Life Participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,4.2,23.4,13,6,25.9,26.2,8.3,No data,3,21,0.59,1st,27.8,15.2,Breast,Very high,1st,No data,Breast,Breast,Prostate,Lung,National high quality data,706.4,11292.9,No program,FCTC party,No graphic warning labels,97,Introduced,None,1.16,0,High quality PBCR,High,Data not featured,4.8,No data,3,Global Relay For Life Participant
Italy,ITA,6.1,22.8,14.9,7.2,20.1,19.5,12.4,19,1.4,17,0.8,1st,34.5,16,Breast,Very high,1st,No data,Breast,Breast,Prostate,Lung,Regional high quality data,878.4,192094.7,No program,FCTC party,Graphic warning labels,94,Introduced,National,1.13,0,High quality PBCR,High,Data not featured,7.1,0.2,14,Non-participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Italy,ITA,6.1,22.8,14.9,7.2,20.1,19.5,12.4,19,1.4,17,0.8,1st,34.5,16,Breast,Very high,1st,No data,Breast,Breast,Prostate,Lung,Regional high quality data,878.4,192094.7,No program,FCTC party,Graphic warning labels,94,Introduced,National,1.13,0,High quality PBCR,High,Data not featured,7.1,0.2,14,Non-participant
Jamaica,JAM,2.3,21.6,4.4,13.7,15.3,33.4,0.25,57.9,2.1,13,7.7,1st,21.1,7.3,Breast,High,1st,No data,Breast,Breast,Prostate,Prostate,No data,461.8,2859.3,No program,FCTC party,Graphic warning labels,93,Introduced,None,0.68,2778.6,High quality PBCR,Low,Data not featured,28.4,1.8,1,Global Relay For Life Participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamaica,JAM,2.3,21.6,4.4,13.7,15.3,33.4,0.25,57.9,2.1,13,7.7,1st,21.1,7.3,Breast,High,1st,No data,Breast,Breast,Prostate,Prostate,No data,461.8,2859.3,No program,FCTC party,Graphic warning labels,93,Introduced,None,0.68,2778.6,High quality PBCR,Low,Data not featured,28.4,1.8,1,Global Relay For Life Participant
Japan,JPN,6.9,26.6,9.3,19.8,4.8,3.7,0.6,60,1.4,12,0.11,1st,41.4,15.6,Breast,Very high,1st,No data,Breast,Colorectum,Colorectum,Lung,Regional high quality data,662.4,399398.7,No program,FCTC party,No graphic warning labels,No data,Introduced,None,1.06,0,High quality PBCR,High,Data not featured,14.7,0.05,32,Global Relay For Life Participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Japan,JPN,6.9,26.6,9.3,19.8,4.8,3.7,0.6,60,1.4,12,0.11,1st,41.4,15.6,Breast,Very high,1st,No data,Breast,Colorectum,Colorectum,Lung,Regional high quality data,662.4,399398.7,No program,FCTC party,No graphic warning labels,No data,Introduced,None,1.06,0,High quality PBCR,High,Data not featured,14.7,0.05,32,Global Relay For Life Participant
Jordan,JOR,1.5,30.7,6.8,9,28.2,43.1,0.38,54.8,3.6,33,0.035,2nd,32,6,Breast,High,3rd-4th,No data,Breast,Breast,Lung,Lung,No data,358.6,4033,No program,FCTC party,Graphic warning labels,99,Not introduced,None,1.28,0,High quality PBCR,Low,Data not featured,2.9,No data,2,Non-participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan,JOR,1.5,30.7,6.8,9,28.2,43.1,0.38,54.8,3.6,33,0.035,2nd,32,6,Breast,High,3rd-4th,No data,Breast,Breast,Lung,Lung,No data,358.6,4033,No program,FCTC party,Graphic warning labels,99,Not introduced,None,1.28,0,High quality PBCR,Low,Data not featured,2.9,No data,2,Non-participant
Kazakhstan,KAZ,10.3,36.9,3.2,17.2,18.9,22.7,1.2,63,2.7,14,12,2nd,43.8,6.5,Breast,Very high,2nd,No data,Breast,Breast,Lung,Lung,No data,384.4,12231.8,No program,FCTC party,Graphic warning labels,99,Not introduced,None,1.33,11585.4,PBCR,Medium,Data not featured,15.7,0.2,2,Non-participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kazakhstan,KAZ,10.3,36.9,3.2,17.2,18.9,22.7,1.2,63,2.7,14,12,2nd,43.8,6.5,Breast,Very high,2nd,No data,Breast,Breast,Lung,Lung,No data,384.4,12231.8,No program,FCTC party,Graphic warning labels,99,Not introduced,None,1.33,11585.4,PBCR,Medium,Data not featured,15.7,0.2,2,Non-participant
Kenya,KEN,5.9,14.9,1,31.3,2.8,11.1,1.3,89.4,4.1,29,80,2nd,3.6,2.3,Breast,Medium,3rd-4th,2.18,Breast,Cervix uteri,Prostate,Esophagus,Case samples from registries,302.4,11573.5,National,FCTC party,Graphic warning labels,82,Not introduced,None,0.23,23850.7,High quality PBCR,No coverage,Data not featured,33.8,4.8,12,Global Relay For Life Participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kenya,KEN,5.9,14.9,1,31.3,2.8,11.1,1.3,89.4,4.1,29,80,2nd,3.6,2.3,Breast,Medium,3rd-4th,2.18,Breast,Cervix uteri,Prostate,Esophagus,Case samples from registries,302.4,11573.5,National,FCTC party,Graphic warning labels,82,Not introduced,None,0.23,23850.7,High quality PBCR,No coverage,Data not featured,33.8,4.8,12,Global Relay For Life Participant
Kiribati,KIR,4.5,47.8,24.7,No data,41.6,50.4,No data,92.1,3.8,11,76,No data,No data,No data,No data,Medium,3rd-4th,No data,No data,No data,No data,No data,No data,No data,55.2,National,FCTC party,No graphic warning labels,90,Not introduced,None,No data,0,No information,Low,Data not featured,No data,No data,0,Non-participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kiribati,KIR,4.5,47.8,24.7,No data,41.6,50.4,No data,92.1,3.8,11,76,No data,No data,No data,No data,Medium,3rd-4th,No data,No data,No data,No data,No data,No data,No data,55.2,National,FCTC party,No graphic warning labels,90,Not introduced,None,No data,0,No information,Low,Data not featured,No data,No data,0,Non-participant
Kuwait,KWT,1,23.2,5.2,9.6,33.3,45.6,0.33,28.1,2.1,61,0.28,2nd,8.7,5.3,Breast,Very high,3rd-4th,No data,Breast,Breast,Prostate,Lung,National high quality data,321.8,1592,No program,FCTC party,Graphic warning labels,99,Not introduced,None,1.12,0,High quality PBCR,Low,Data not featured,3.3,0.05,1,Non-participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kuwait,KWT,1,23.2,5.2,9.6,33.3,45.6,0.33,28.1,2.1,61,0.28,2nd,8.7,5.3,Breast,Very high,3rd-4th,No data,Breast,Breast,Prostate,Lung,National high quality data,321.8,1592,No program,FCTC party,Graphic warning labels,99,Not introduced,None,1.12,0,High quality PBCR,Low,Data not featured,3.3,0.05,1,Non-participant
Kyrgyzstan,KGZ,9.1,39.4,2.6,27,14,18.6,0.69,79.6,3.1,23,27,2nd,26.8,5,Breast,Medium,2nd,No data,Breast,Cervix uteri,Stomach,Stomach,No data,237.9,2181.5,No program,FCTC party,Graphic warning labels,92,Not introduced,None,0.31,0,PBCR,High,Data not featured,19.9,0.2,1,Non-participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kyrgyzstan,KGZ,9.1,39.4,2.6,27,14,18.6,0.69,79.6,3.1,23,27,2nd,26.8,5,Breast,Medium,2nd,No data,Breast,Cervix uteri,Stomach,Stomach,No data,237.9,2181.5,No program,FCTC party,Graphic warning labels,92,Not introduced,None,0.31,0,PBCR,High,Data not featured,19.9,0.2,1,Non-participant
Lao People's Democratic Republic,LAO,8.2,46.9,6.6,35.3,3.7,6.7,0.36,79.4,2.9,25,92,2nd,29.4,10.2,Breast,Medium,3rd-4th,No data,Breast,Breast,Liver,Liver,No data,255.6,2507,No program,FCTC party,Graphic warning labels,85,Not introduced,None,0.13,4236.6,Registration activity,No coverage,Data not featured,11.4,0.3,1,Non-participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lao People's Democratic Republic,LAO,8.2,46.9,6.6,35.3,3.7,6.7,0.36,79.4,2.9,25,92,2nd,29.4,10.2,Breast,Medium,3rd-4th,No data,Breast,Breast,Liver,Liver,No data,255.6,2507,No program,FCTC party,Graphic warning labels,85,Not introduced,None,0.13,4236.6,Registration activity,No coverage,Data not featured,11.4,0.3,1,Non-participant
Latvia,LVA,9.3,51.8,21,8.8,21.6,25.1,5.6,No data,1.5,13,6.3,2nd,51.8,9.6,Breast,Very high,2nd,No data,Breast,Breast,Prostate,Lung,National high quality data,808.6,4402.4,No program,FCTC party,Graphic warning labels,98,Introduced,None,0.74,0,High quality PBCR,High,Data not featured,25,No data,2,Non-participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Latvia,LVA,9.3,51.8,21,8.8,21.6,25.1,5.6,No data,1.5,13,6.3,2nd,51.8,9.6,Breast,Very high,2nd,No data,Breast,Breast,Prostate,Lung,National high quality data,808.6,4402.4,No program,FCTC party,Graphic warning labels,98,Introduced,None,0.74,0,High quality PBCR,High,Data not featured,25,No data,2,Non-participant
Lebanon,LBN,1.5,37.4,21.3,7.3,27.4,37,1.8,45.8,1.7,31,0.016,2nd,31.3,14.8,Breast,High,2nd,No data,Breast,Breast,Prostate,Lung,No data,593.7,11886,No program,FCTC party,No graphic warning labels,78,Not introduced,None,1.04,2984.6,PBCR,No coverage,Data not featured,5.7,0.05,3,Non-participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lebanon,LBN,1.5,37.4,21.3,7.3,27.4,37,1.8,45.8,1.7,31,0.016,2nd,31.3,14.8,Breast,High,2nd,No data,Breast,Breast,Prostate,Lung,No data,593.7,11886,No program,FCTC party,No graphic warning labels,78,Not introduced,None,1.04,2984.6,PBCR,No coverage,Data not featured,5.7,0.05,3,Non-participant
Lesotho,LSO,7.4,42.3,0.3,51.9,4.6,26.7,1.8,79.8,3.3,28,59,3rd-4th,6.4,1.7,Other,Low,5th-10th,No data,Cervix uteri,Cervix uteri,Kaposi sarcoma,Prostate,No data,199.2,825.3,Pilot,FCTC party,No graphic warning labels,93,Not introduced,None,0,3518,No information,No coverage,Data not featured,52.1,23.8,0,Non-participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lesotho,LSO,7.4,42.3,0.3,51.9,4.6,26.7,1.8,79.8,3.3,28,59,3rd-4th,6.4,1.7,Other,Low,5th-10th,No data,Cervix uteri,Cervix uteri,Kaposi sarcoma,Prostate,No data,199.2,825.3,Pilot,FCTC party,No graphic warning labels,93,Not introduced,None,0,3518,No information,No coverage,Data not featured,52.1,23.8,0,Non-participant
Lesotho,LSO,7.4,42.3,0.3,51.9,4.6,26.7,1.8,79.8,3.3,28,59,3rd-4th,6.4,1.7,Other,Low,5th-10th,No data,Cervix uteri,Cervix uteri,Kaposi sarcoma,Prostate,No data,199.2,825.3,Pilot,FCTC party,No graphic warning labels,93,Not introduced,None,0,3518,No information,No coverage,Data not featured,52.1,23.8,0,Non-participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lesotho,LSO,7.4,42.3,0.3,51.9,4.6,26.7,1.8,79.8,3.3,28,59,3rd-4th,6.4,1.7,Other,Low,5th-10th,No data,Cervix uteri,Cervix uteri,Kaposi sarcoma,Prostate,No data,199.2,825.3,Pilot,FCTC party,No graphic warning labels,93,Not introduced,None,0,3518,No information,No coverage,Data not featured,52.1,23.8,0,Non-participant
Liberia,LBR,6.6,21.4,1.7,37.6,5.5,14.2,0.51,95.2,4.8,18,97,3rd-4th,3.7,1.3,Other,Low,5th-10th,No data,Cervix uteri,Cervix uteri,Prostate,Prostate,No data,142.9,1050.1,No program,FCTC party,No graphic warning labels,86,Not introduced,None,0,3028.4,Registration activity,No coverage,Data not featured,37.2,1.4,0,Non-participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Liberia,LBR,6.6,21.4,1.7,37.6,5.5,14.2,0.51,95.2,4.8,18,97,3rd-4th,3.7,1.3,Other,Low,5th-10th,No data,Cervix uteri,Cervix uteri,Prostate,Prostate,No data,142.9,1050.1,No program,FCTC party,No graphic warning labels,86,Not introduced,None,0,3028.4,Registration activity,No coverage,Data not featured,37.2,1.4,0,Non-participant
Libya,LBY,0.2,24.8,0.4,13.7,25,39.6,0.32,No data,2.4,54,0.083,2nd,26.4,2.9,Breast,High,3rd-4th,No data,Breast,Colorectum,Lung,Lung,No data,254,4731,No program,FCTC party,No graphic warning labels,96,Introduced,None,0.48,2700,Registration activity,No coverage,Data not featured,11.5,No data,0,Non-participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Libya,LBY,0.2,24.8,0.4,13.7,25,39.6,0.32,No data,2.4,54,0.083,2nd,26.4,2.9,Breast,High,3rd-4th,No data,Breast,Colorectum,Lung,Lung,No data,254,4731,No program,FCTC party,No graphic warning labels,96,Introduced,None,0.48,2700,Registration activity,No coverage,Data not featured,11.5,No data,0,Non-participant
Liechtenstein,LIE,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,Very high,No data,No data,No data,No data,No data,No data,No data,No data,No data,No program,Not FCTC party,No data,No data,Not introduced,None,No data,No data,No information,No coverage,Data not featured,No data,No data,0,Non-participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Liechtenstein,LIE,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,Very high,No data,No data,No data,No data,No data,No data,No data,No data,No data,No program,Not FCTC party,No data,No data,Not introduced,None,No data,No data,No information,No coverage,Data not featured,No data,No data,0,Non-participant
Lithuania,LTU,9.7,33.9,12.8,10.1,24.2,27.8,8.8,No data,1.6,12,1.3,2nd,52.6,9.2,Breast,Very high,2nd,No data,Breast,Breast,Prostate,Lung,National high quality data,775.5,6826.6,No program,FCTC party,Graphic warning labels,94,Introduced,None,0.73,0,High quality PBCR,High,Data not featured,18.9,0.2,2,Non-participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lithuania,LTU,9.7,33.9,12.8,10.1,24.2,27.8,8.8,No data,1.6,12,1.3,2nd,52.6,9.2,Breast,Very high,2nd,No data,Breast,Breast,Prostate,Lung,National high quality data,775.5,6826.6,No program,FCTC party,Graphic warning labels,94,Introduced,None,0.73,0,High quality PBCR,High,Data not featured,18.9,0.2,2,Non-participant
Luxembourg,LUX,6.7,19,16.1,5.4,24.5,20.7,16.5,No data,1.5,10,0.47,1st,40,18.2,Breast,Very high,1st,No data,Breast,Breast,Prostate,Lung,No data,975.6,1650.3,No program,FCTC party,Graphic warning labels,94,Introduced,None,1.22,0,PBCR,High,Data not featured,5.6,0.3,2,Global Relay For Life Participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luxembourg,LUX,6.7,19,16.1,5.4,24.5,20.7,16.5,No data,1.5,10,0.47,1st,40,18.2,Breast,Very high,1st,No data,Breast,Breast,Prostate,Lung,No data,975.6,1650.3,No program,FCTC party,Graphic warning labels,94,Introduced,None,1.22,0,PBCR,High,Data not featured,5.6,0.3,2,Global Relay For Life Participant
